Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
8178	-2431.358	-2507.705	76.34718	0.8192906	4.497985
8184	-2427.32	-2503.204	75.88396	0.7459415	4.798614
8190	-2427.33	-2503.082	75.75189	0.808327	4.837494
8196	-2429.548	-2505.571	76.02267	0.8651875	4.654377
8202	-2434.046	-2510.458	76.41279	0.7353025	4.508319
8208	-2434.76	-2511.515	76.75575	1.023378	4.151583
8214	-2437.378	-2514.371	76.99298	0.8037304	4.141586
8220	-2436.098	-2513.044	76.9457	0.829958	4.153557
8226	-2430.497	-2507.251	76.75404	0.7685022	4.297106
8232	-2428.759	-2505.891	77.13139	0.7133814	4.114244
8238	-2423.839	-2499.979	76.13992	0.7197845	4.670147
8244	-2432.05	-2508.577	76.5267	0.9894716	4.300709
8250	-2434.996	-2511.81	76.81352	0.8996516	4.189054
8256	-2439.087	-2516.393	77.30584	0.8176313	3.955178
8262	-2438.304	-2515.154	76.84992	0.8098149	4.21938
8268	-2433.234	-2509.815	76.58121	0.8248585	4.362944
8274	-2428.31	-2505.285	76.97568	0.8793469	4.108407
8280	-2420.274	-2497.49	77.2165	0.7738905	4.031248
8286	-2425.928	-2503.189	77.26164	0.9343661	3.913633
8292	-2430.384	-2506.899	76.51445	0.6936902	4.474534
8298	-2429.248	-2505.769	76.52141	0.6867323	4.474534
8304	-2431.436	-2508.544	77.10802	0.8739639	4.036046
8310	-2424.214	-2501.63	77.41685	0.8739639	3.859232
8316	-2429.766	-2507.049	77.28219	1.180913	3.76007
8322	-2429.737	-2507.324	77.58741	0.8723236	3.762015
8328	-2427.672	-2505.438	77.76606	1.002303	3.583377
8334	-2425.15	-2501.583	76.43276	0.7693348	4.477935
8340	-2426.744	-2503.215	76.47013	0.7319642	4.477935
8346	-2426.799	-2503.325	76.52578	0.838044	4.386793
8352	-2431.628	-2507.42	75.79182	0.71595	4.866732
8358	-2430.808	-2507.525	76.71658	0.9801372	4.198399
8364	-2437.129	-2514.198	77.06978	0.9264732	4.027897
8370	-2432.207	-2508.994	76.78741	0.7786845	4.272452
8376	-2428.66	-2505.43	76.76994	0.8020463	4.269115
8382	-2427.22	-2504.441	77.22061	0.7082412	4.066349
8388	-2428.666	-2506.465	77.79942	0.93876	3.600907
8394	-2419.52	-2496.093	76.57252	0.8163508	4.372651
8400	-2429.318	-2506.905	77.58635	0.8607318	3.769308
8406	-2426.383	-2502.948	76.56445	0.7986724	4.387184
8412	-2428.163	-2504.897	76.73347	0.7129248	4.340159
8418	-2425.45	-2500.713	75.26302	0.6649413	5.18866
8424	-2434.547	-2511.044	76.49683	0.6865058	4.488495
8430	-2437.829	-2514.362	76.53279	0.6815251	4.47106
8436	-2431.351	-2507.362	76.01067	0.7564141	4.721974
8442	-2430.141	-2507.238	77.09647	0.9001706	4.027678
8448	-2428.325	-2505.397	77.07189	0.9247478	4.027678
8454	-2429.677	-2506.997	77.32019	0.8930239	3.903767
8460	-2436.715	-2514.036	77.32169	0.8915273	3.903767
8466	-2430.972	-2506.88	75.90817	0.6720637	4.826328
8472	-2429.249	-2504.753	75.50394	0.7158017	5.026937
8478	-2425.888	-2501.472	75.58398	0.6929808	4.995156
8484	-2437.064	-2512.855	75.79144	0.7323437	4.857805
8490	-2434.316	-2509.52	75.2036	0.8876194	5.098241
8496	-2438.89	-2515.487	76.59606	0.8573736	4.336181
8502	-2433.568	-2510.654	77.08559	0.8261291	4.076113
8508	-2440.654	-2518.328	77.67405	1.015276	3.629254
8514	-2431.124	-2507.838	76.71334	0.8001662	4.302217
8520	-2436.938	-2513.669	76.73078	0.9476321	4.208786
8526	-2429.659	-2506.763	77.10392	0.892664	4.027711
8532	-2427.85	-2504.448	76.59768	0.7832086	4.37716
8538	-2428.156	-2504.408	76.25186	0.6429566	4.650481
8544	-2425.823	-2501.679	75.85588	0.7388994	4.818213
8550	-2430.786	-2508.023	77.23757	0.6585196	4.085023
8556	-2428.939	-2505.517	76.57791	0.7960154	4.381092
8562	-2428.872	-2504.719	75.84728	0.7249508	4.830791
8568	-2426.863	-2503.612	76.74834	0.7903637	4.287956
8574	-2423.223	-2500.552	77.32927	0.7940477	3.955271
8580	-2427.087	-2503.248	76.16157	0.6300658	4.708241
8586	-2431.134	-2506.322	75.18735	0.6165755	5.257243
8592	-2427.849	-2504.71	76.86109	0.8623182	4.183244
8598	-2435.386	-2512.468	77.0826	0.8039309	4.090468
